row_id,order_id,order_date,customer_id,segment,region_code,product_code,quantity,sales,discount,profit
240,MX-2014-AS1009082-41732,2022-04-03,AS-1009082,Consumer,R2193,P001044,3,579.00,0.00,289.50
241,MX-2012-AH1019531-40965,2020-02-26,AH-1019531,Corporate,R0892,P001026,3,33.00,0.00,3.30
242,MX-2012-AH1019531-40965,2020-02-26,AH-1019531,Corporate,R0892,P000885,7,91.00,0.00,9.10
243,MX-2012-AH1019531-40965,2020-02-26,AH-1019531,Corporate,R0892,P000381,4,44.00,0.00,22.00
244,MX-2012-AH1019531-40965,2020-02-26,AH-1019531,Corporate,R0892,P001120,20,1000.00,0.00,100.00
245,MX-2015-GB1453039-42075,2023-03-12,GB-1453039,Corporate,R0973,P000432,2,8.00,0.00,3.20
246,MX-2015-GB1453039-42075,2023-03-12,GB-1453039,Corporate,R0973,P001354,13,39.00,0.00,3.90
247,MX-2012-AC1042031-41136,2020-08-15,AC-1042031,Corporate,R0890,P000002,15,75.00,0.00,7.50
248,MX-2012-AC1042031-41136,2020-08-15,AC-1042031,Corporate,R0890,P008717,4,32.00,0.00,3.20
249,MX-2015-TT2126539-42318,2023-11-10,TT-2126539,Corporate,R0978,P005372,16,320.00,0.00,128.00
250,MX-2015-TT2126539-42318,2023-11-10,TT-2126539,Corporate,R0978,P001348,16,336.00,0.00,134.40
251,MX-2013-PT1909082-41418,2021-05-24,PT-1909082,Consumer,R2140,P001394,3,45.00,0.40,-11.25
252,US-2014-SC208455-41669,2022-01-30,SC-208455,Consumer,R0038,P000750,5,100.00,0.40,10.00
253,US-2014-SC208455-41669,2022-01-30,SC-208455,Consumer,R0038,P000476,2,22.00,0.40,2.20
254,US-2014-SC208455-41669,2022-01-30,SC-208455,Consumer,R0038,P000477,4,76.00,0.40,7.60
255,MX-2015-LW1699031-42273,2023-09-26,LW-1699031,Corporate,R0893,P000375,19,152.00,0.00,22.80
256,MX-2013-LB1673582-41489,2021-08-03,LB-1673582,Consumer,R2179,P000324,6,30.00,0.00,15.00
257,MX-2013-LB1673582-41489,2021-08-03,LB-1673582,Consumer,R2179,P001053,2,48.00,0.00,4.70
258,MX-2013-RK1930018-41416,2021-05-22,RK-1930018,Consumer,R0270,P001440,7,35.00,0.00,17.50
259,MX-2012-SZ2003582-41080,2020-06-20,SZ-2003582,Self-Employed,R2140,P007172,2,22.00,0.20,6.60
260,MX-2012-SZ2003582-41080,2020-06-20,SZ-2003582,Self-Employed,R2140,P002988,1,15.00,0.00,1.50
261,MX-2012-SZ2003582-41080,2020-06-20,SZ-2003582,Self-Employed,R2140,P004759,2,28.00,0.00,2.80
262,MX-2013-AB1010582-41596,2021-11-18,AB-1010582,Consumer,R2190,P002403,3,69.00,0.20,20.70
263,MX-2014-KF1628526-41824,2022-07-04,KF-1628526,Self-Employed,R0540,P000927,2,66.00,0.00,33.00
264,US-2014-AH10585143-41943,2022-10-31,AH-10585143,Consumer,R3768,P003568,5,120.00,0.40,-36.00
265,US-2014-PO1885082-41863,2022-08-12,PO-1885082,Consumer,R2133,P000116,1,38.00,0.20,-3.80
266,MX-2013-EH1399051-41559,2021-10-12,EH-1399051,Consumer,R1567,P001627,2,96.00,0.00,48.00
267,MX-2013-EJ1372082-41628,2021-12-20,EJ-1372082,Consumer,R2163,P002446,3,147.00,0.00,73.50
268,MX-2015-DJ1351018-42206,2023-07-21,DJ-1351018,Corporate,R0261,P000595,2,10.00,0.00,4.00
269,MX-2015-DJ1351018-42206,2023-07-21,DJ-1351018,Corporate,R0261,P004293,9,279.00,0.00,111.60
270,MX-2015-DJ1351018-42206,2023-07-21,DJ-1351018,Corporate,R0261,P004381,5,680.00,0.00,68.00
271,US-2015-KM167205-42096,2023-04-02,KM-167205,Consumer,R0063,P000511,2,34.00,0.70,-10.20
272,US-2015-KM167205-42096,2023-04-02,KM-167205,Consumer,R0063,P000618,2,22.00,0.40,-5.50
273,MX-2015-BB1154582-42329,2023-11-21,BB-1154582,Corporate,R2148,P006299,1,8.00,0.00,0.80
274,US-2015-MN1793555-42250,2023-09-03,MN-1793555,Consumer,R1585,P000473,5,45.00,0.40,0.00
275,US-2015-MN1793555-42250,2023-09-03,MN-1793555,Consumer,R1585,P001414,2,70.00,0.40,-21.00
276,US-2012-VG2179054-41019,2020-04-20,VG-2179054,Consumer,R1583,P000927,3,99.00,0.40,9.90
277,MX-2014-AG1076539-41887,2022-09-05,AG-1076539,Self-Employed,R0974,P001445,2,30.00,0.00,4.50
278,MX-2014-AG1076539-41887,2022-09-05,AG-1076539,Self-Employed,R0974,P002463,4,256.00,0.00,128.00
279,MX-2012-LS1697518-41188,2020-10-06,LS-1697518,Self-Employed,R0217,P004251,1,5.00,0.00,2.50
280,MX-2013-CL1189018-41459,2021-07-04,CL-1189018,Consumer,R0441,P002860,8,272.00,0.00,27.20
281,US-2015-KB1640518-42328,2023-11-20,KB-1640518,Self-Employed,R0216,P003277,4,128.00,0.60,-57.60
282,MX-2015-DH1367539-42260,2023-09-13,DH-1367539,Self-Employed,R0974,P000420,1,14.00,0.00,5.60
283,MX-2013-AP1091531-41604,2021-11-26,AP-1091531,Consumer,R0890,P007509,4,64.00,0.00,6.40
284,US-2015-SB2029018-42111,2023-04-17,SB-2029018,Corporate,R0238,P002191,16,256.00,0.60,-115.20
285,MX-2014-DW1354082-41660,2022-01-21,DW-1354082,Consumer,R2178,P003321,2,22.00,0.00,3.30
286,MX-2014-DW1354082-41660,2022-01-21,DW-1354082,Consumer,R2178,P001475,3,111.00,0.20,33.30
287,MX-2014-DW1354082-41660,2022-01-21,DW-1354082,Consumer,R2178,P003034,3,54.00,0.00,5.40
288,MX-2014-DW1354082-41660,2022-01-21,DW-1354082,Consumer,R2178,P005101,4,44.00,0.20,-4.40
289,US-2012-RP19390143-40937,2020-01-29,RP-19390143,Consumer,R3778,P011895,2,98.00,0.70,-58.80
290,MX-2014-PK1907539-41721,2022-03-23,PK-1907539,Consumer,R0980,P000945,2,46.00,0.00,23.00
291,MX-2014-PK1907539-41721,2022-03-23,PK-1907539,Consumer,R0980,P001845,3,120.00,0.00,12.00
292,MX-2014-MP179655-41740,2022-04-11,MP-179655,Corporate,R0041,P000558,8,72.00,0.40,-21.60
293,MX-2014-DN1369018-41688,2022-02-18,DN-1369018,Consumer,R0285,P001068,4,140.00,0.20,-14.00
294,MX-2014-DL1333026-41884,2022-09-02,DL-1333026,Consumer,R0540,P004623,6,54.00,0.00,27.00
295,MX-2013-LS1723082-41368,2021-04-04,LS-1723082,Consumer,R2150,P000951,4,20.00,0.00,1.96
296,MX-2013-LS1723082-41368,2021-04-04,LS-1723082,Consumer,R2150,P002073,3,24.00,0.00,12.00
297,MX-2013-LS1723082-41368,2021-04-04,LS-1723082,Consumer,R2150,P000314,1,31.00,0.00,15.50
298,MX-2013-RB1979531-41314,2021-02-09,RB-1979531,Self-Employed,R0887,P004668,1,9.00,0.00,4.50
299,MX-2014-BS113805-41947,2022-11-04,BS-113805,Corporate,R0049,P000757,1,28.00,0.40,2.80
300,US-2014-JR1570055-41983,2022-12-10,JR-1570055,Consumer,R1585,P000062,10,150.00,0.40,-45.00
301,US-2013-DR1288018-41578,2021-10-31,DR-1288018,Corporate,R0238,P004337,6,228.00,0.60,-114.00
302,US-2013-DR1288018-41578,2021-10-31,DR-1288018,Corporate,R0238,P004819,10,300.00,0.60,-30.00
303,MX-2015-TB2128082-42293,2023-10-16,TB-2128082,Consumer,R2140,P000527,3,9.00,0.00,3.60
304,MX-2015-TB2128082-42293,2023-10-16,TB-2128082,Consumer,R2140,P002403,3,69.00,0.00,10.35
305,MX-2015-PB1915028-42309,2023-11-01,PB-1915028,Consumer,R0815,P004369,1,194.00,0.00,19.40
306,MX-2015-PB1915028-42309,2023-11-01,PB-1915028,Consumer,R0815,P007703,4,56.00,0.00,22.40
307,MX-2014-JG1531039-41816,2022-06-26,JG-1531039,Corporate,R0971,P002225,6,96.00,0.00,48.00
308,MX-2014-JG1531039-41816,2022-06-26,JG-1531039,Corporate,R0971,P010438,15,300.00,0.00,150.00
309,MX-2012-CA1231082-41165,2020-09-13,CA-1231082,Corporate,R2151,P000892,2,54.00,0.20,16.20
310,MX-2012-CA1231082-41165,2020-09-13,CA-1231082,Corporate,R2151,P001188,13,169.00,0.00,84.50
311,MX-2012-CA1231082-41165,2020-09-13,CA-1231082,Corporate,R2151,P000157,16,272.00,0.00,40.80
312,MX-2012-CA1231082-41165,2020-09-13,CA-1231082,Corporate,R2151,P000479,9,72.00,0.00,10.80
313,US-2015-PJ1901598-42273,2023-09-26,PJ-1901598,Consumer,R2447,P000564,6,90.00,0.40,0.00
314,US-2015-PJ1901598-42273,2023-09-26,PJ-1901598,Consumer,R2447,P000058,2,78.00,0.40,0.00
315,US-2015-PJ1901598-42273,2023-09-26,PJ-1901598,Consumer,R2447,P002705,3,99.00,0.40,0.00
316,US-2015-PJ1901598-42273,2023-09-26,PJ-1901598,Consumer,R2447,P010196,4,28.00,0.40,-8.40
317,MX-2015-CR1282093-42305,2023-10-28,CR-1282093,Self-Employed,R2376,P001984,3,48.00,0.00,19.20
318,MX-2015-CR1282093-42305,2023-10-28,CR-1282093,Self-Employed,R2376,P007770,4,116.00,0.00,46.40
319,MX-2015-CR1282093-42305,2023-10-28,CR-1282093,Self-Employed,R2376,P000686,3,48.00,0.00,4.80
320,US-2013-Dp13240143-41381,2021-04-17,Dp-13240143,Self-Employed,R3795,P001108,4,40.00,0.40,4.00
321,US-2012-SV2093555-41082,2020-06-22,SV-2093555,Consumer,R1585,P000693,5,35.00,0.40,-10.50
322,MX-2015-LW1699093-42346,2023-12-08,LW-1699093,Corporate,R2382,P002290,13,403.00,0.00,161.20
323,MX-2015-NF1859539-42209,2023-07-24,NF-1859539,Self-Employed,R0972,P002912,3,24.00,0.00,9.60
324,MX-2012-MC1813082-41227,2020-11-14,MC-1813082,Corporate,R2174,P000293,1,7.00,0.00,3.50
325,MX-2012-MC1813082-41227,2020-11-14,MC-1813082,Corporate,R2174,P005407,17,476.00,0.00,238.00
326,MX-2012-MC1813082-41227,2020-11-14,MC-1813082,Corporate,R2174,P007931,20,220.00,0.00,33.00
327,US-2015-SG2008054-42366,2023-12-28,SG-2008054,Consumer,R1582,P002040,2,12.00,0.40,-3.60
328,MX-2014-PG1889551-41794,2022-06-04,PG-1889551,Consumer,R1573,P012077,2,16.00,0.00,8.00
329,MX-2014-PG1889551-41794,2022-06-04,PG-1889551,Consumer,R1573,P001421,4,28.00,0.00,4.20
330,MX-2014-PG1889551-41794,2022-06-04,PG-1889551,Consumer,R1573,P000389,6,96.00,0.00,14.40
331,US-2013-NK1849098-41349,2021-03-16,NK-1849098,Self-Employed,R2447,P001226,1,4.00,0.40,-1.20
332,MX-2012-FA1423018-41199,2020-10-17,FA-1423018,Corporate,R0332,P000049,7,119.00,0.00,59.50
333,MX-2012-FA1423018-41199,2020-10-17,FA-1423018,Corporate,R0332,P003121,13,91.00,0.00,45.50
334,MX-2015-SA2083082-42201,2023-07-16,SA-2083082,Consumer,R2140,P000466,3,102.00,0.00,10.00
335,MX-2014-CS1246051-41948,2022-11-05,CS-1246051,Consumer,R1574,P006296,9,63.00,0.00,31.50
336,US-2014-SH2063555-41935,2022-10-23,SH-2063555,Corporate,R1584,P000442,7,322.00,0.40,32.20
337,US-2014-SH2063555-41935,2022-10-23,SH-2063555,Corporate,R1584,P001050,14,98.00,0.40,-24.50
338,US-2014-MC175905-41845,2022-07-25,MC-175905,Corporate,R0050,P000090,3,24.00,0.40,-7.25
339,MX-2014-MF1825018-41762,2022-05-03,MF-1825018,Corporate,R0217,P003085,4,28.00,0.00,2.80
340,MX-2014-MF1825018-41762,2022-05-03,MF-1825018,Corporate,R0217,P005448,9,63.00,0.00,31.50
341,MX-2014-MF1825018-41762,2022-05-03,MF-1825018,Corporate,R0217,P003477,17,85.00,0.00,8.50
342,MX-2012-DE1325582-41266,2020-12-23,DE-1325582,Self-Employed,R2140,P003670,3,60.00,0.00,30.00
343,MX-2013-TC2098018-41349,2021-03-16,TC-2098018,Corporate,R0393,P003579,1,11.00,0.00,1.10
344,MX-2013-TC2098018-41349,2021-03-16,TC-2098018,Corporate,R0393,P000920,7,105.00,0.00,52.50
345,MX-2013-TC2098018-41349,2021-03-16,TC-2098018,Corporate,R0393,P001269,18,738.00,0.20,-73.80
346,MX-2015-AG1030082-42367,2023-12-29,AG-1030082,Corporate,R2146,P015923,12,60.00,0.00,6.00
347,MX-2015-AG1030082-42367,2023-12-29,AG-1030082,Corporate,R2146,P003561,16,1312.00,0.00,524.80
348,US-2012-DV1304555-41165,2020-09-13,DV-1304555,Corporate,R1586,P000474,16,176.00,0.40,-52.80
349,US-2012-DV1304555-41165,2020-09-13,DV-1304555,Corporate,R1586,P007922,4,188.00,0.40,18.80
350,MX-2013-RA1928518-41335,2021-03-02,RA-1928518,Consumer,R0351,P001065,3,105.00,0.00,52.50
351,US-2015-AG10330143-42167,2023-06-12,AG-10330143,Consumer,R3768,P000055,1,7.00,0.40,0.00
352,US-2015-AG10330143-42167,2023-06-12,AG-10330143,Consumer,R3768,P004509,2,18.00,0.40,-5.44
353,US-2015-AG10330143-42167,2023-06-12,AG-10330143,Consumer,R3768,P002905,3,27.00,0.40,-6.75
354,US-2015-AG10330143-42167,2023-06-12,AG-10330143,Consumer,R3768,P002186,2,76.00,0.40,0.00
355,US-2015-AG10330143-42167,2023-06-12,AG-10330143,Consumer,R3768,P002466,5,55.00,0.40,0.00
356,US-2015-AG10330143-42167,2023-06-12,AG-10330143,Consumer,R3768,P002477,5,110.00,0.40,-33.00
357,US-2014-AA10375101-41818,2022-06-28,AA-10375101,Consumer,R2457,P000956,3,114.00,0.70,-68.40
358,US-2014-AA10375101-41818,2022-06-28,AA-10375101,Consumer,R2457,P001435,3,108.00,0.40,-27.00
359,US-2014-AA10375101-41818,2022-06-28,AA-10375101,Consumer,R2457,P001964,2,36.00,0.40,-10.80
360,US-2014-AA10375101-41818,2022-06-28,AA-10375101,Consumer,R2457,P000636,3,147.00,0.40,-44.10
361,MX-2013-SC2030593-41571,2021-10-24,SC-2030593,Consumer,R2377,P001207,3,15.00,0.00,7.50
362,MX-2013-SC2030593-41571,2021-10-24,SC-2030593,Consumer,R2377,P001905,1,29.00,0.00,14.50
363,MX-2013-SC2030593-41571,2021-10-24,SC-2030593,Consumer,R2377,P003504,5,105.00,0.00,10.50
364,MX-2013-SC2030593-41571,2021-10-24,SC-2030593,Consumer,R2377,P000340,2,30.00,0.00,15.00
365,MX-2014-TG2164018-41866,2022-08-15,TG-2164018,Consumer,R0218,P003804,9,594.00,0.00,297.00
366,MX-2014-TG2164018-41866,2022-08-15,TG-2164018,Consumer,R0218,P005166,5,135.00,0.00,13.50
367,US-2014-ND18460143-41783,2022-05-24,ND-18460143,Corporate,R3796,P003545,8,24.00,0.40,-6.00
368,US-2014-IM1507055-41952,2022-11-09,IM-1507055,Consumer,R1587,P002799,2,18.00,0.40,-5.40
369,US-2014-IM1507055-41952,2022-11-09,IM-1507055,Consumer,R1587,P005548,2,24.00,0.40,-7.25
370,US-2014-IM1507055-41952,2022-11-09,IM-1507055,Consumer,R1587,P000960,6,18.00,0.40,-5.44
371,MX-2015-TP2156582-42236,2023-08-20,TP-2156582,Corporate,R2215,P000365,7,56.00,0.00,5.60
372,MX-2015-TP2156582-42236,2023-08-20,TP-2156582,Corporate,R2215,P000830,1,9.00,0.20,1.80
373,MX-2015-TP2156582-42236,2023-08-20,TP-2156582,Corporate,R2215,P005874,13,520.00,0.00,52.00
374,MX-2015-TP2156582-42236,2023-08-20,TP-2156582,Corporate,R2215,P001222,12,72.00,0.20,14.40
375,MX-2015-TP2156582-42236,2023-08-20,TP-2156582,Corporate,R2215,P015326,16,320.00,0.40,-80.00
376,MX-2013-HK1489036-41511,2021-08-25,HK-1489036,Corporate,R0927,P002402,3,6.00,0.20,-0.60
377,MX-2013-HK1489036-41511,2021-08-25,HK-1489036,Corporate,R0927,P000281,4,64.00,0.20,-6.40
378,MX-2013-CK1259582-41606,2021-11-28,CK-1259582,Consumer,R2150,P010293,3,9.00,0.00,0.90
379,MX-2012-PH1879018-41160,2020-09-08,PH-1879018,Self-Employed,R0429,P001399,3,51.00,0.00,25.50
380,MX-2012-PH1879018-41160,2020-09-08,PH-1879018,Self-Employed,R0429,P000104,3,78.00,0.00,39.00
381,MX-2012-PH1879018-41160,2020-09-08,PH-1879018,Self-Employed,R0429,P003821,4,12.00,0.00,1.80
382,MX-2013-JH1598582-41409,2021-05-15,JH-1598582,Consumer,R2131,P005076,4,20.00,0.00,10.00
383,US-2013-AB10105101-41446,2021-06-21,AB-10105101,Consumer,R2461,P001328,5,40.00,0.40,4.00
384,US-2013-AB10105101-41446,2021-06-21,AB-10105101,Consumer,R2461,P000710,3,84.00,0.40,8.40
385,US-2013-AB10105101-41446,2021-06-21,AB-10105101,Consumer,R2461,P000976,3,21.00,0.40,-6.30
386,MX-2012-CR1262598-40975,2020-03-07,CR-1262598,Self-Employed,R2446,P003078,2,10.00,0.40,-3.02
387,MX-2012-SC2084528-41066,2020-06-06,SC-2084528,Consumer,R0813,P000219,5,80.00,0.00,40.00
388,MX-2012-HJ1487582-41201,2020-10-19,HJ-1487582,Self-Employed,R2138,P000125,4,8.00,0.00,4.00
389,MX-2014-YS2188082-41873,2022-08-22,YS-2188082,Corporate,R2148,P002348,1,9.00,0.00,0.90
390,MX-2015-KH1669051-42334,2023-11-26,KH-1669051,Corporate,R1569,P008401,11,198.00,0.00,19.80
391,MX-2013-CV1229536-41538,2021-09-21,CV-1229536,Consumer,R0927,P000616,2,8.00,0.20,-0.40
392,MX-2013-CV1229536-41538,2021-09-21,CV-1229536,Consumer,R0927,P009341,2,208.00,0.20,-10.40
393,MX-2013-CV1229536-41538,2021-09-21,CV-1229536,Consumer,R0927,P009447,2,8.00,0.20,-0.82
394,MX-2013-CV1229536-41538,2021-09-21,CV-1229536,Consumer,R0927,P003050,5,10.00,0.20,-1.00
395,MX-2013-CV1229536-41538,2021-09-21,CV-1229536,Consumer,R0927,P003157,4,128.00,0.40,12.80
396,MX-2013-CV1229536-41538,2021-09-21,CV-1229536,Consumer,R0927,P003899,2,96.00,0.20,28.80
397,MX-2015-JC1610528-42150,2023-05-26,JC-1610528,Corporate,R0834,P003349,18,288.00,0.00,28.80
398,MX-2015-JD1601582-42154,2023-05-30,JD-1601582,Consumer,R2154,P017939,3,36.00,0.20,7.20
399,MX-2015-JD1601582-42154,2023-05-30,JD-1601582,Consumer,R2154,P000743,3,54.00,0.00,21.60
400,MX-2015-JD1601582-42154,2023-05-30,JD-1601582,Consumer,R2154,P001261,2,68.00,0.00,6.80
401,US-2014-RS1976536-41825,2022-07-05,RS-1976536,Corporate,R0927,P000842,8,192.00,0.20,-9.60
402,MX-2012-MZ1733582-41013,2020-04-14,MZ-1733582,Self-Employed,R2212,P004398,2,62.00,0.00,31.00
403,MX-2015-DK1289526-42090,2023-03-27,DK-1289526,Consumer,R0540,P002737,5,20.00,0.00,3.00
404,MX-2015-DK1289526-42090,2023-03-27,DK-1289526,Consumer,R0540,P001033,5,125.00,0.00,12.50
405,US-2015-NR1855036-42130,2023-05-06,NR-1855036,Consumer,R0929,P000403,1,37.00,0.20,7.40
406,MX-2013-NF1859582-41599,2021-11-21,NF-1859582,Self-Employed,R2148,P006338,4,188.00,0.40,-47.00
407,MX-2014-HA1492016-41984,2022-12-11,HA-1492016,Consumer,R0196,P000482,4,52.00,0.00,26.00
408,MX-2014-HA1492016-41984,2022-12-11,HA-1492016,Consumer,R0196,P004161,5,100.00,0.00,50.00
409,MX-2015-RC1996039-42347,2023-12-09,RC-1996039,Consumer,R0980,P001477,1,13.00,0.00,5.20
410,MX-2015-RC1996039-42347,2023-12-09,RC-1996039,Consumer,R0980,P001228,2,48.00,0.00,4.80
411,US-2015-DB129105-42332,2023-11-24,DB-129105,Self-Employed,R0052,P000519,3,69.00,0.70,-20.70
412,US-2015-DB129105-42332,2023-11-24,DB-129105,Self-Employed,R0052,P000514,1,7.00,0.70,-4.20
413,MX-2013-SW20275141-41432,2021-06-07,SW-20275141,Consumer,R3755,P005738,2,32.00,0.00,16.00
414,MX-2013-SW20275141-41432,2021-06-07,SW-20275141,Consumer,R3755,P000971,1,9.00,0.00,0.90
415,MX-2014-TP2113039-41879,2022-08-28,TP-2113039,Consumer,R0975,P005433,5,175.00,0.00,17.50
416,MX-2014-TP2113039-41879,2022-08-28,TP-2113039,Consumer,R0975,P000728,2,32.00,0.00,16.00
417,US-2014-DL129255-41894,2022-09-12,DL-129255,Consumer,R0038,P000650,3,78.00,0.40,-23.40
418,US-2013-FP143205-41381,2021-04-17,FP-143205,Consumer,R0038,P000013,4,48.00,0.70,-9.60
419,MX-2015-KN1639051-42160,2023-06-05,KN-1639051,Corporate,R1569,P001897,7,35.00,0.00,5.25
420,MX-2015-BE1133531-42290,2023-10-13,BE-1133531,Self-Employed,R0889,P008561,4,40.00,0.00,16.00
421,MX-2015-LS1720080-42294,2023-10-17,LS-1720080,Corporate,R2129,P001937,18,54.00,0.00,21.60
422,MX-2015-LS1720080-42294,2023-10-17,LS-1720080,Corporate,R2129,P002214,1,6.00,0.00,0.60
423,MX-2015-LS1720080-42294,2023-10-17,LS-1720080,Corporate,R2129,P000964,8,160.00,0.00,64.00
424,MX-2015-LS1720080-42294,2023-10-17,LS-1720080,Corporate,R2129,P000319,17,442.00,0.00,44.20
425,MX-2013-AB1025518-41637,2021-12-29,AB-1025518,Self-Employed,R0210,P004533,3,276.00,0.00,138.00
426,US-2014-RD1966082-41986,2022-12-13,RD-1966082,Self-Employed,R2191,P004554,4,64.00,0.40,-16.00
427,MX-2014-BP1118582-41795,2022-06-05,BP-1118582,Corporate,R2213,P000083,16,304.00,0.40,-76.00
428,MX-2014-BP1118582-41795,2022-06-05,BP-1118582,Corporate,R2213,P001210,1,23.00,0.00,3.45
429,US-2015-MC1757555-42182,2023-06-27,MC-1757555,Consumer,R1589,P000528,4,52.00,0.40,0.00
430,US-2015-MC1757555-42182,2023-06-27,MC-1757555,Consumer,R1589,P001414,1,35.00,0.40,0.00
431,MX-2014-DM1295598-41807,2022-06-17,DM-1295598,Corporate,R2447,P000473,8,72.00,0.40,-21.60
432,MX-2013-EM1381082-41530,2021-09-13,EM-1381082,Corporate,R2173,P003824,6,156.00,0.00,15.60
433,US-2013-FM1429055-41612,2021-12-04,FM-1429055,Self-Employed,R1585,P001099,2,52.00,0.40,-15.60
434,MX-2014-MC1727539-41765,2022-05-06,MC-1727539,Consumer,R0971,P000164,7,210.00,0.00,31.50
435,MX-2014-DR1294039-41838,2022-07-18,DR-1294039,Self-Employed,R0975,P002706,3,30.00,0.00,15.00
436,MX-2014-DR1294039-41838,2022-07-18,DR-1294039,Self-Employed,R0975,P001156,1,20.00,0.00,10.00
437,US-2012-CK123255-41081,2020-06-21,CK-123255,Self-Employed,R0038,P000706,3,9.00,0.70,-5.40
438,US-2012-CK123255-41081,2020-06-21,CK-123255,Self-Employed,R0038,P000489,2,34.00,0.70,-6.80
439,MX-2014-MM1805582-41901,2022-09-19,MM-1805582,Consumer,R2169,P000807,2,12.00,0.00,1.20
440,MX-2014-MM1805582-41901,2022-09-19,MM-1805582,Consumer,R2169,P007243,7,21.00,0.00,10.50
441,MX-2013-TR2132518-41530,2021-09-13,TR-2132518,Consumer,R0324,P000617,4,20.00,0.00,1.96
442,MX-2014-MH1762093-41913,2022-10-01,MH-1762093,Corporate,R2383,P009336,8,48.00,0.00,7.20
443,MX-2014-MH1762093-41913,2022-10-01,MH-1762093,Corporate,R2383,P001221,1,5.00,0.00,0.75
444,MX-2014-BC1112528-42001,2022-12-28,BC-1112528,Self-Employed,R0825,P002314,3,15.00,0.00,7.50
445,MX-2012-VG2179039-41237,2020-11-24,VG-2179039,Consumer,R0974,P007519,4,72.00,0.00,7.20
446,MX-2012-VG2179039-41237,2020-11-24,VG-2179039,Consumer,R0974,P001184,1,50.00,0.00,25.00
447,MX-2013-JO1555018-41484,2021-07-29,JO-1555018,Self-Employed,R0339,P000615,4,64.00,0.00,9.60
448,MX-2013-JO1555018-41484,2021-07-29,JO-1555018,Self-Employed,R0339,P000591,2,16.00,0.00,8.00
449,US-2013-BG1174082-41445,2021-06-20,BG-1174082,Consumer,R2164,P001319,6,96.00,0.20,28.80
450,US-2013-BG1174082-41445,2021-06-20,BG-1174082,Consumer,R2164,P000322,3,93.00,0.00,9.30
451,US-2013-BG1174082-41445,2021-06-20,BG-1174082,Consumer,R2164,P006648,3,18.00,0.00,9.00
452,MX-2015-GZ1454582-42264,2023-09-17,GZ-1454582,Corporate,R2140,P000671,19,361.00,0.20,72.20
453,MX-2015-GZ1454582-42264,2023-09-17,GZ-1454582,Corporate,R2140,P007255,6,126.00,0.00,12.35
454,MX-2012-KD1649582-41202,2020-10-20,KD-1649582,Corporate,R2143,P001453,17,187.00,0.00,93.50
455,MX-2012-KD1649582-41202,2020-10-20,KD-1649582,Corporate,R2143,P000512,18,558.00,0.00,279.00
456,MX-2015-PM1894031-42340,2023-12-02,PM-1894031,Consumer,R0893,P000303,6,942.00,0.00,92.32
457,MX-2015-PM1894031-42340,2023-12-02,PM-1894031,Consumer,R0893,P001127,2,32.00,0.00,3.14
458,MX-2015-BV1124528-42245,2023-08-29,BV-1124528,Corporate,R0815,P000093,16,432.00,0.00,43.20
459,MX-2015-BV1124528-42245,2023-08-29,BV-1124528,Corporate,R0815,P002756,12,1356.00,0.20,-135.60
460,MX-2012-JS1594055-41122,2020-08-01,JS-1594055,Self-Employed,R1585,P001558,1,39.00,0.40,3.90
461,MX-2015-MB1808582-42220,2023-08-04,MB-1808582,Consumer,R2162,P002107,4,132.00,0.00,52.80
462,MX-2015-MB1808582-42220,2023-08-04,MB-1808582,Consumer,R2162,P000176,3,42.00,0.00,6.30
463,MX-2015-MB1808582-42220,2023-08-04,MB-1808582,Consumer,R2162,P000252,2,34.00,0.40,-8.50
464,MX-2012-DS1318018-41081,2020-06-21,DS-1318018,Corporate,R0422,P000619,19,247.00,0.00,37.05
465,MX-2015-SP2065028-42295,2023-10-18,SP-2065028,Corporate,R0813,P004635,5,170.00,0.00,68.00
466,MX-2013-MF1766551-41402,2021-05-08,MF-1766551,Corporate,R1571,P011890,16,208.00,0.00,104.00
467,MX-2013-MF1766551-41402,2021-05-08,MF-1766551,Corporate,R1571,P003000,13,182.00,0.20,-18.20
468,MX-2013-MF1766551-41402,2021-05-08,MF-1766551,Corporate,R1571,P001354,1,3.00,0.00,0.30
469,MX-2014-TM2149039-41923,2022-10-11,TM-2149039,Consumer,R0974,P010410,3,90.00,0.00,45.00
470,MX-2013-KC1667518-41433,2021-06-08,KC-1667518,Corporate,R0271,P004519,17,289.00,0.00,144.50
471,MX-2012-EH1399018-41069,2020-06-09,EH-1399018,Consumer,R0218,P001033,3,75.00,0.00,7.50
472,MX-2015-MD1735082-42221,2023-08-05,MD-1735082,Consumer,R2146,P001958,4,56.00,0.00,22.40
473,MX-2015-MO1780051-42280,2023-10-03,MO-1780051,Self-Employed,R1568,P002831,1,35.00,0.00,14.00
474,MX-2015-MO1780051-42280,2023-10-03,MO-1780051,Self-Employed,R1568,P000080,4,28.00,0.00,2.80
475,MX-2014-FC1424528-41840,2022-07-20,FC-1424528,Self-Employed,R0819,P000241,3,39.00,0.00,19.50
476,MX-2014-FC1424528-41840,2022-07-20,FC-1424528,Self-Employed,R0819,P000595,2,10.00,0.00,5.00
477,MX-2014-FC1424528-41840,2022-07-20,FC-1424528,Self-Employed,R0819,P007851,3,24.00,0.00,3.60
478,MX-2014-FC1424528-41840,2022-07-20,FC-1424528,Self-Employed,R0819,P001590,3,90.00,0.00,45.00
